"order_id"|"order_date"|"customer_id"|"customer_name"|"gender"|"age"|"city"|"product_category"|"product"|"quantity"|"unit_price"|"discount"|"payment_method"|"sales_channel"|"salesperson"|"order_status"|"sales_amount"|"net_sales_calc"|"sales_variance"|"year"|"month"
"ORD-014958"|"2025-08-10"|"CUST-09225"|"Khalid Salem"|"Male"|52|"Al Khor"|"Grocery"|"Milk"|6|1492.84|0.0|"Bank Transfer"|"Store"|"SP-100"|"Completed"|8957.04|8957.04|0.0|2025|8
"ORD-014959"|"2025-05-09"|"CUST-06850"|"Khalid Salem"|"Female"|22|"Al Rayyan"|"Grocery"|"Water"|5|216.29|0.15|"Bank Transfer"|"Store"|"SP-050"|"Pending"|919.23|919.23|0.0|2025|5
"ORD-014960"|"2025-08-18"|"CUST-04914"|"Ahmed Ali"|"Male"|37|"Doha"|"Electronics"|"Laptop"|3|1218.05|0.1|"Card"|"Store"|"SP-070"|"Pending"|3288.73|3288.74|-0.01|2025|8
"ORD-014961"|"2025-08-15"|"CUST-08191"|"Sara Ahmed"|"Male"|35|"Al Khor"|"Food & Beverage"|"Sandwich"|8|1042.82|0.1|"Card"|"Store"|"SP-068"|"Cancelled"|7508.3|7508.3|0.0|2025|8
"ORD-014962"|"2026-02-01"|"CUST-05469"|"Mohammed Hassan"|"Male"|63|"Doha"|"Grocery"|"Cereal"|5|1157.1|0.1|"Card"|"Store"|"SP-034"|"Pending"|5206.95|5206.95|0.0|2026|2
"ORD-014963"|"2025-10-02"|"CUST-09134"|"Ahmed Ali"|"Female"|26|"Lusail"|"Fashion"|"Backpack"|2|800.13|0.1|"Bank Transfer"|"Phone"|"SP-027"|"Completed"|1440.23|1440.23|0.0|2025|10
"ORD-014964"|"2025-05-18"|"CUST-03039"|"Yousef Ibrahim"|"Male"|50|"Al Khor"|"Fashion"|"Jeans"|4|588.46|0.05|"Card"|"Phone"|"SP-079"|"Completed"|2236.15|2236.15|0.0|2025|5
"ORD-014965"|"2025-06-22"|"CUST-00760"|"Sara Ahmed"|"Male"|29|"Al Wakrah"|"Electronics"|"Laptop"|10|9.29|0.1|"Card"|"Online"|"SP-046"|"Completed"|83.61|83.61|0.0|2025|6
"ORD-014966"|"2025-11-23"|"CUST-00257"|"Mariam Ali"|"Female"|24|"Al Khor"|"Food & Beverage"|"Sandwich"|9|667.54|0.2|"Bank Transfer"|"Phone"|"SP-047"|"Returned"|4806.29|4806.29|0.0|2025|11
"ORD-014967"|"2025-08-03"|"CUST-01630"|"Noura Hassan"|"Female"|35|"Al Rayyan"|"Grocery"|"Cereal"|1|321.61|0.1|"Card"|"Store"|"SP-013"|"Returned"|289.45|289.45|0.0|2025|8
"ORD-014968"|"2025-08-16"|"CUST-01884"|"Fatima Noor"|"Male"|41|"Al Rayyan"|"Electronics"|"Tablet"|1|400.56|0.0|"Card"|"Store"|"SP-097"|"Returned"|400.56|400.56|0.0|2025|8
"ORD-014969"|"2025-04-17"|"CUST-07386"|"Noura Hassan"|"Female"|25|"Umm Salal"|"Food & Beverage"|"Burger"|5|337.0|0.0|"Bank Transfer"|"Online"|"SP-027"|"Returned"|1685.0|1685.0|0.0|2025|4
"ORD-014970"|"2025-06-08"|"CUST-00082"|"Fatima Noor"|"Male"|40|"Doha"|"Fashion"|"Dress"|1|1066.85|0.1|"Bank Transfer"|"Store"|"SP-084"|"Pending"|960.16|960.17|-0.01|2025|6
"ORD-014971"|"2025-05-16"|"CUST-01784"|"Omar Khalid"|"Male"|57|"Al Wakrah"|"Grocery"|"Cereal"|8|321.26|0.0|"Cash"|"Online"|"SP-038"|"Returned"|2570.08|2570.08|0.0|2025|5
"ORD-014972"|"2025-01-30"|"CUST-06516"|"Khalid Salem"|"Female"|35|"Doha"|"Grocery"|"Water"|5|373.66|0.1|"Mobile Payment"|"Phone"|"SP-041"|"Completed"|1681.47|1681.47|0.0|2025|1
"ORD-014973"|"2025-04-08"|"CUST-06611"|"Yousef Ibrahim"|"Female"|63|"Doha"|"Grocery"|"Water"|2|577.88|0.25|"Card"|"Store"|"SP-014"|"Returned"|866.82|866.82|0.0|2025|4
"ORD-014974"|"2026-06-07"|"CUST-05987"|"Fatima Noor"|"Male"|20|"Lusail"|"Grocery"|"Cereal"|6|780.4|0.05|"Card"|"Store"|"SP-002"|"Pending"|4448.28|4448.28|0.0|2026|6
"ORD-014975"|"2025-12-08"|"CUST-05704"|"Aisha Mohamed"|"Male"|42|"Al Rayyan"|"Grocery"|"Milk"|7|148.98|0.05|"Mobile Payment"|"Online"|"SP-097"|"Pending"|990.72|990.72|0.0|2025|12
"ORD-014976"|"2025-06-17"|"CUST-02036"|"Sara Ahmed"|"Male"|30|"Umm Salal"|"Fashion"|"T-Shirt"|10|16.45|0.0|"Bank Transfer"|"Online"|"SP-086"|"Cancelled"|164.5|164.5|0.0|2025|6
"ORD-014977"|"2025-07-30"|"CUST-05105"|"Mariam Ali"|"Male"|26|"Doha"|"Grocery"|"Milk"|8|268.56|0.1|"Mobile Payment"|"Online"|"SP-030"|"Completed"|1933.63|1933.63|0.0|2025|7
"ORD-014978"|"2025-07-04"|"CUST-09051"|"Aisha Mohamed"|"Male"|55|"Umm Salal"|"Food & Beverage"|"Burger"|5|1357.11|0.05|"Card"|"Phone"|"SP-091"|"Completed"|6446.27|6446.27|0.0|2025|7
"ORD-014979"|"2026-03-08"|"CUST-08362"|"Mariam Ali"|"Female"|48|"Al Wakrah"|"Grocery"|"Bread"|8|864.5|0.25|"Card"|"Online"|"SP-056"|"Completed"|5187.0|5187.0|0.0|2026|3
"ORD-014980"|"2026-02-28"|"CUST-07048"|"Mohammed Hassan"|"Female"|61|"Al Rayyan"|"Grocery"|"Water"|8|371.75|0.0|"Card"|"Store"|"SP-014"|"Completed"|2974.0|2974.0|0.0|2026|2
"ORD-014981"|"2025-02-08"|"CUST-03770"|"Aisha Mohamed"|"Female"|61|"Doha"|"Fashion"|"T-Shirt"|10|142.14|0.1|"Bank Transfer"|"Store"|"SP-027"|"Completed"|1279.26|1279.26|0.0|2025|2
"ORD-014982"|"2026-01-22"|"CUST-05228"|"Sara Ahmed"|"Female"|39|"Doha"|"Fashion"|"Shoes"|3|594.03|0.0|"Card"|"Online"|"SP-022"|"Completed"|1782.09|1782.09|0.0|2026|1
"ORD-014983"|"2026-03-27"|"CUST-00224"|"Fatima Noor"|"Male"|36|"Doha"|"Grocery"|"Water"|4|324.91|0.0|"Mobile Payment"|"Online"|"SP-009"|"Completed"|1299.64|1299.64|0.0|2026|3
"ORD-014984"|"2025-04-25"|"CUST-08676"|"Yousef Ibrahim"|"Male"|19|"Doha"|"Food & Beverage"|"Juice"|7|172.64|0.05|"Card"|"Online"|"SP-069"|"Completed"|1148.06|1148.06|0.0|2025|4
"ORD-014985"|"2026-02-05"|"CUST-09994"|"Khalid Salem"|"Male"|34|"Al Rayyan"|"Grocery"|"Bread"|5|640.53|0.15|"Card"|"Store"|"SP-041"|"Cancelled"|2722.25|2722.25|0.0|2026|2
"ORD-014986"|"2025-10-31"|"CUST-08100"|"Fatima Noor"|"Male"|28|"Al Rayyan"|"Grocery"|"Milk"|5|1230.26|0.25|"Mobile Payment"|"Store"|"SP-007"|"Cancelled"|4613.48|4613.48|0.01|2025|10
"ORD-014987"|"2025-11-05"|"CUST-06672"|"Ahmed Ali"|"Female"|39|"Mesaieed"|"Electronics"|"Monitor"|2|361.36|0.05|"Card"|"Online"|"SP-028"|"Cancelled"|686.58|686.58|0.0|2025|11
"ORD-014988"|"2025-04-13"|"CUST-02307"|"Omar Khalid"|"Female"|64|"Umm Salal"|"Electronics"|"Laptop"|8|599.92|0.05|"Card"|"Online"|"SP-099"|"Returned"|4559.39|4559.39|0.0|2025|4
"ORD-014989"|"2025-04-12"|"CUST-00598"|"Noura Hassan"|"Male"|38|"Doha"|"Grocery"|"Cereal"|1|1421.76|0.2|"Card"|"Online"|"SP-052"|"Completed"|1137.41|1137.41|0.0|2025|4
"ORD-014990"|"2025-03-31"|"CUST-00085"|"Ahmed Ali"|"Male"|23|"Doha"|"Home"|"Bedsheet"|4|90.79|0.1|"Card"|"Online"|"SP-012"|"Completed"|326.84|326.84|0.0|2025|3
"ORD-014991"|"2025-04-28"|"CUST-00990"|"Mohammed Hassan"|"Female"|38|"Umm Salal"|"Grocery"|"Rice"|7|483.63|0.25|"Mobile Payment"|"Online"|"SP-066"|"Completed"|2539.06|2539.06|0.0|2025|4
"ORD-014992"|"2025-05-19"|"CUST-03016"|"Fatima Noor"|"Female"|46|"Doha"|"Electronics"|"Smartphone"|10|188.85|0.15|"Bank Transfer"|"Phone"|"SP-023"|"Returned"|1605.22|1605.23|-0.01|2025|5
"ORD-014993"|"2025-10-30"|"CUST-07595"|"Sara Ahmed"|"Female"|22|"Al Wakrah"|"Fashion"|"Shoes"|6|66.92|0.15|"Card"|"Store"|"SP-031"|"Completed"|341.29|341.29|0.0|2025|10
"ORD-014994"|"2026-06-01"|"CUST-09367"|"Aisha Mohamed"|"Female"|26|"Lusail"|"Electronics"|"Smartphone"|6|688.25|0.0|"Card"|"Online"|"SP-049"|"Completed"|4129.5|4129.5|0.0|2026|6
"ORD-014995"|"2025-07-28"|"CUST-07588"|"Noura Hassan"|"Female"|46|"Al Wakrah"|"Electronics"|"Keyboard"|7|699.79|0.15|"Cash"|"Online"|"SP-012"|"Cancelled"|4163.75|4163.75|0.0|2025|7
"ORD-014996"|"2025-03-28"|"CUST-06073"|"Sara Ahmed"|"Male"|42|"Umm Salal"|"Home"|"Chair"|3|591.85|0.0|"Mobile Payment"|"Store"|"SP-072"|"Returned"|1775.55|1775.55|0.0|2025|3
"ORD-014997"|"2025-11-15"|"CUST-03247"|"Fatima Noor"|"Female"|32|"Doha"|"Home"|"Lamp"|10|262.39|0.0|"Cash"|"Online"|"SP-008"|"Completed"|2623.9|2623.9|0.0|2025|11
"ORD-014998"|"2025-09-02"|"CUST-06803"|"Yousef Ibrahim"|"Female"|23|"Umm Salal"|"Fashion"|"Jacket"|1|940.38|0.1|"Mobile Payment"|"Online"|"SP-031"|"Cancelled"|846.34|846.34|0.0|2025|9
"ORD-014999"|"2025-03-31"|"CUST-05406"|"Sara Ahmed"|"Male"|56|"Doha"|"Food & Beverage"|"Burger"|4|928.92|0.1|"Mobile Payment"|"Store"|"SP-079"|"Returned"|3344.11|3344.11|0.0|2025|3
"ORD-015000"|"2026-04-23"|"CUST-05196"|"Mohammed Hassan"|"Male"|47|"Al Wakrah"|"Grocery"|"Cereal"|1|1392.12|0.25|"Cash"|"Store"|"SP-066"|"Completed"|1044.09|1044.09|0.0|2026|4
"ORD-015001"|"2025-04-22"|"CUST-00728"|"Mariam Ali"|"Male"|38|"Al Rayyan"|"Food & Beverage"|"Juice"|1|1255.72|0.0|"Card"|"Online"|"SP-091"|"Completed"|1255.72|1255.72|0.0|2025|4
"ORD-015002"|"2026-01-29"|"CUST-09258"|"Omar Khalid"|"Female"|20|"Doha"|"Grocery"|"Bread"|6|1122.27|0.1|"Card"|"Store"|"SP-089"|"Completed"|6060.26|6060.26|0.0|2026|1
"ORD-015003"|"2025-08-28"|"CUST-04518"|"Yousef Ibrahim"|"Female"|40|"Doha"|"Grocery"|"Bread"|2|309.72|0.05|"Cash"|"Store"|"SP-063"|"Cancelled"|588.47|588.47|0.0|2025|8
"ORD-015004"|"2025-09-29"|"CUST-03296"|"Sara Ahmed"|"Male"|46|"Doha"|"Electronics"|"Headphones"|2|146.76|0.15|"Bank Transfer"|"Phone"|"SP-041"|"Completed"|249.49|249.49|0.0|2025|9
"ORD-015005"|"2025-05-23"|"CUST-07730"|"Aisha Mohamed"|"Male"|61|"Al Rayyan"|"Fashion"|"Jeans"|4|774.53|0.1|"Card"|"Online"|"SP-081"|"Pending"|2788.31|2788.31|0.0|2025|5
"ORD-015006"|"2025-04-29"|"CUST-00424"|"Ahmed Ali"|"Male"|19|"Doha"|"Electronics"|"Keyboard"|10|608.95|0.05|"Mobile Payment"|"Store"|"SP-062"|"Completed"|5785.02|5785.03|-0.01|2025|4
"ORD-015007"|"2025-09-08"|"CUST-05679"|"Aisha Mohamed"|"Female"|53|"Al Wakrah"|"Home"|"Chair"|8|1439.52|0.2|"Card"|"Phone"|"SP-004"|"Cancelled"|9212.93|9212.93|0.0|2025|9
"ORD-015008"|"2025-10-05"|"CUST-08005"|"Noura Hassan"|"Female"|30|"Doha"|"Grocery"|"Cereal"|3|1391.06|0.05|"Card"|"Online"|"SP-012"|"Pending"|3964.52|3964.52|0.0|2025|10
"ORD-015009"|"2025-06-12"|"CUST-04333"|"Omar Khalid"|"Male"|62|"Al Rayyan"|"Food & Beverage"|"Juice"|3|425.11|0.0|"Cash"|"Store"|"SP-090"|"Completed"|1275.33|1275.33|0.0|2025|6
"ORD-015010"|"2025-12-16"|"CUST-07854"|"Khalid Salem"|"Male"|37|"Al Wakrah"|"Grocery"|"Cereal"|2|939.8|0.0|"Card"|"Store"|"SP-053"|"Cancelled"|1879.6|1879.6|0.0|2025|12
"ORD-015011"|"2025-01-31"|"CUST-00319"|"Omar Khalid"|"Female"|21|"Mesaieed"|"Fashion"|"Jacket"|4|430.04|0.15|"Cash"|"Store"|"SP-001"|"Completed"|1462.14|1462.14|0.0|2025|1
"ORD-015012"|"2026-04-03"|"CUST-05167"|"Aisha Mohamed"|"Male"|48|"Doha"|"Electronics"|"Headphones"|7|911.29|0.0|"Bank Transfer"|"Store"|"SP-020"|"Completed"|6379.03|6379.03|0.0|2026|4
"ORD-015013"|"2025-04-01"|"CUST-08578"|"Ahmed Ali"|"Male"|52|"Al Rayyan"|"Grocery"|"Cereal"|6|1359.31|0.05|"Mobile Payment"|"Phone"|"SP-057"|"Completed"|7748.07|7748.07|0.0|2025|4
"ORD-015014"|"2025-05-08"|"CUST-06323"|"Noura Hassan"|"Female"|37|"Mesaieed"|"Electronics"|"Smartphone"|4|578.84|0.15|"Bank Transfer"|"Phone"|"SP-094"|"Completed"|1968.06|1968.06|0.0|2025|5
"ORD-015015"|"2026-05-24"|"CUST-05344"|"Fatima Noor"|"Male"|42|"Doha"|"Grocery"|"Water"|2|1366.32|0.0|"Mobile Payment"|"Store"|"SP-070"|"Pending"|2732.64|2732.64|0.0|2026|5
"ORD-015016"|"2025-08-25"|"CUST-06784"|"Omar Khalid"|"Male"|62|"Doha"|"Fashion"|"Jacket"|6|1420.97|0.0|"Card"|"Store"|"SP-030"|"Completed"|8525.82|8525.82|0.0|2025|8
"ORD-015017"|"2026-06-17"|"CUST-03803"|"Yousef Ibrahim"|"Female"|25|"Umm Salal"|"Fashion"|"Shoes"|7|203.64|0.25|"Bank Transfer"|"Online"|"SP-014"|"Completed"|1069.11|1069.11|0.0|2026|6
"ORD-015018"|"2025-02-20"|"CUST-01026"|"Omar Khalid"|"Female"|52|"Al Khor"|"Electronics"|"Tablet"|8|749.81|0.0|"Cash"|"Online"|"SP-039"|"Completed"|5998.48|5998.48|0.0|2025|2
"ORD-015019"|"2026-04-14"|"CUST-06949"|"Ahmed Ali"|"Female"|24|"Al Rayyan"|"Electronics"|"Monitor"|5|139.61|0.1|"Card"|"Online"|"SP-080"|"Pending"|628.25|628.25|0.01|2026|4
"ORD-015020"|"2026-01-23"|"CUST-02489"|"Mohammed Hassan"|"Male"|64|"Doha"|"Food & Beverage"|"Tea"|8|452.71|0.15|"Card"|"Store"|"SP-027"|"Completed"|3078.43|3078.43|0.0|2026|1
"ORD-015021"|"2025-03-03"|"CUST-01088"|"Aisha Mohamed"|"Female"|59|"Doha"|"Home"|"Vacuum Cleaner"|2|239.2|0.15|"Card"|"Store"|"SP-048"|"Pending"|406.64|406.64|0.0|2025|3
"ORD-015022"|"2025-12-09"|"CUST-07761"|"Noura Hassan"|"Male"|36|"Doha"|"Electronics"|"Smartphone"|3|405.61|0.0|"Mobile Payment"|"Online"|"SP-048"|"Cancelled"|1216.83|1216.83|0.0|2025|12
"ORD-015023"|"2025-06-02"|"CUST-00599"|"Fatima Noor"|"Female"|28|"Doha"|"Food & Beverage"|"Tea"|3|259.7|0.15|"Card"|"Online"|"SP-093"|"Completed"|662.23|662.24|-0.01|2025|6
"ORD-015024"|"2025-02-10"|"CUST-09110"|"Yousef Ibrahim"|"Male"|24|"Mesaieed"|"Food & Beverage"|"Tea"|9|510.26|0.15|"Card"|"Store"|"SP-050"|"Completed"|3903.49|3903.49|0.0|2025|2
"ORD-015025"|"2026-05-01"|"CUST-09999"|"Yousef Ibrahim"|"Male"|29|"Mesaieed"|"Food & Beverage"|"Juice"|7|531.33|0.0|"Mobile Payment"|"Store"|"SP-010"|"Pending"|3719.31|3719.31|0.0|2026|5
"ORD-015026"|"2026-01-17"|"CUST-07613"|"Sara Ahmed"|"Female"|25|"Al Rayyan"|"Home"|"Cookware"|3|419.93|0.0|"Card"|"Online"|"SP-049"|"Completed"|1259.79|1259.79|0.0|2026|1
"ORD-015027"|"2025-04-06"|"CUST-07613"|"Sara Ahmed"|"Female"|49|"Doha"|"Fashion"|"T-Shirt"|7|640.49|0.0|"Card"|"Online"|"SP-044"|"Completed"|4483.43|4483.43|0.0|2025|4
"ORD-015028"|"2025-10-20"|"CUST-06528"|"Khalid Salem"|"Male"|47|"Doha"|"Food & Beverage"|"Sandwich"|8|532.94|0.0|"Card"|"Online"|"SP-001"|"Completed"|4263.52|4263.52|0.0|2025|10
"ORD-015029"|"2025-08-23"|"CUST-07844"|"Mariam Ali"|"Female"|23|"Umm Salal"|"Fashion"|"Dress"|3|520.24|0.0|"Card"|"Store"|"SP-086"|"Completed"|1560.72|1560.72|0.0|2025|8
"ORD-015030"|"2025-12-07"|"CUST-03435"|"Ahmed Ali"|"Female"|20|"Doha"|"Grocery"|"Rice"|8|352.68|0.1|"Bank Transfer"|"Store"|"SP-073"|"Returned"|2539.3|2539.3|0.0|2025|12
"ORD-015031"|"2026-06-22"|"CUST-07696"|"Sara Ahmed"|"Male"|46|"Mesaieed"|"Home"|"Vacuum Cleaner"|2|547.3|0.0|"Card"|"Store"|"SP-048"|"Pending"|1094.6|1094.6|0.0|2026|6
"ORD-015032"|"2025-12-16"|"CUST-03384"|"Ahmed Ali"|"Male"|61|"Umm Salal"|"Fashion"|"Jeans"|3|846.88|0.1|"Cash"|"Online"|"SP-049"|"Pending"|2286.58|2286.58|0.0|2025|12
"ORD-015033"|"2025-07-26"|"CUST-08311"|"Yousef Ibrahim"|"Female"|37|"Al Rayyan"|"Grocery"|"Rice"|10|1266.82|0.05|"Bank Transfer"|"Online"|"SP-003"|"Completed"|12034.79|12034.79|0.0|2025|7
"ORD-015034"|"2026-05-06"|"CUST-08995"|"Mohammed Hassan"|"Male"|21|"Doha"|"Grocery"|"Water"|3|1037.04|0.0|"Bank Transfer"|"Online"|"SP-070"|"Cancelled"|3111.12|3111.12|0.0|2026|5
"ORD-015035"|"2026-01-16"|"CUST-00928"|"Ahmed Ali"|"Male"|34|"Al Rayyan"|"Home"|"Vacuum Cleaner"|3|664.15|0.15|"Card"|"Store"|"SP-045"|"Returned"|1693.58|1693.58|0.0|2026|1
"ORD-015036"|"2025-05-21"|"CUST-04148"|"Ahmed Ali"|"Male"|41|"Doha"|"Electronics"|"Keyboard"|7|305.28|0.2|"Mobile Payment"|"Online"|"SP-093"|"Completed"|1709.57|1709.57|0.0|2025|5
"ORD-015037"|"2025-01-23"|"CUST-01839"|"Fatima Noor"|"Female"|40|"Lusail"|"Electronics"|"Monitor"|10|893.45|0.1|"Card"|"Online"|"SP-063"|"Completed"|8041.05|8041.05|0.0|2025|1
"ORD-015038"|"2025-12-30"|"CUST-00447"|"Mariam Ali"|"Female"|41|"Doha"|"Grocery"|"Cereal"|7|752.25|0.05|"Mobile Payment"|"Store"|"SP-027"|"Completed"|5002.46|5002.46|0.0|2025|12
"ORD-015039"|"2025-05-28"|"CUST-06037"|"Omar Khalid"|"Male"|56|"Umm Salal"|"Home"|"Bedsheet"|2|1477.68|0.25|"Card"|"Online"|"SP-047"|"Completed"|2216.52|2216.52|0.0|2025|5
"ORD-015040"|"2026-05-20"|"CUST-06889"|"Mohammed Hassan"|"Male"|63|"Doha"|"Grocery"|"Milk"|1|509.15|0.1|"Card"|"Store"|"SP-070"|"Cancelled"|458.24|458.24|0.01|2026|5
"ORD-015041"|"2025-08-06"|"CUST-05971"|"Aisha Mohamed"|"Female"|58|"Doha"|"Fashion"|"Backpack"|3|902.02|0.0|"Card"|"Online"|"SP-091"|"Pending"|2706.06|2706.06|0.0|2025|8
"ORD-015042"|"2026-04-27"|"CUST-00160"|"Mariam Ali"|"Female"|53|"Doha"|"Grocery"|"Rice"|1|1211.06|0.0|"Card"|"Online"|"SP-062"|"Completed"|1211.06|1211.06|0.0|2026|4
"ORD-015043"|"2026-02-20"|"CUST-02798"|"Sara Ahmed"|"Female"|61|"Al Rayyan"|"Fashion"|"Dress"|7|457.63|0.25|"Card"|"Store"|"SP-095"|"Returned"|2402.56|2402.56|0.0|2026|2
"ORD-015044"|"2025-11-21"|"CUST-01826"|"Sara Ahmed"|"Female"|23|"Al Wakrah"|"Fashion"|"Backpack"|4|463.76|0.15|"Card"|"Online"|"SP-021"|"Completed"|1576.78|1576.78|0.0|2025|11
"ORD-015045"|"2026-05-04"|"CUST-04434"|"Mohammed Hassan"|"Female"|40|"Doha"|"Fashion"|"Jeans"|3|478.34|0.1|"Card"|"Online"|"SP-005"|"Completed"|1291.52|1291.52|0.0|2026|5
"ORD-015046"|"2026-02-12"|"CUST-08459"|"Noura Hassan"|"Female"|51|"Doha"|"Home"|"Cookware"|1|396.74|0.15|"Card"|"Online"|"SP-050"|"Pending"|337.23|337.23|0.0|2026|2
"ORD-015047"|"2025-05-24"|"CUST-04427"|"Omar Khalid"|"Male"|47|"Al Khor"|"Fashion"|"Jeans"|1|696.26|0.1|"Cash"|"Online"|"SP-017"|"Completed"|626.63|626.63|0.0|2025|5
"ORD-015048"|"2025-07-30"|"CUST-02898"|"Khalid Salem"|"Female"|43|"Lusail"|"Home"|"Chair"|4|1447.28|0.05|"Card"|"Online"|"SP-051"|"Completed"|5499.66|5499.66|0.0|2025|7
"ORD-015049"|"2025-09-16"|"CUST-02984"|"Aisha Mohamed"|"Male"|22|"Umm Salal"|"Food & Beverage"|"Tea"|8|303.39|0.1|"Card"|"Online"|"SP-049"|"Cancelled"|2184.41|2184.41|0.0|2025|9
"ORD-015050"|"2025-08-15"|"CUST-03841"|"Aisha Mohamed"|"Male"|58|"Al Khor"|"Fashion"|"Backpack"|4|762.94|0.0|"Bank Transfer"|"Store"|"SP-050"|"Completed"|3051.76|3051.76|0.0|2025|8
"ORD-015051"|"2026-01-07"|"CUST-01065"|"Omar Khalid"|"Male"|53|"Al Khor"|"Grocery"|"Bread"|5|63.86|0.15|"Card"|"Store"|"SP-056"|"Completed"|271.41|271.41|0.01|2026|1
"ORD-015052"|"2026-01-26"|"CUST-00470"|"Khalid Salem"|"Male"|24|"Al Wakrah"|"Food & Beverage"|"Tea"|10|1197.38|0.1|"Card"|"Online"|"SP-007"|"Completed"|10776.42|10776.42|0.0|2026|1
"ORD-015053"|"2025-03-29"|"CUST-04470"|"Khalid Salem"|"Male"|24|"Mesaieed"|"Grocery"|"Rice"|8|479.09|0.2|"Mobile Payment"|"Phone"|"SP-003"|"Cancelled"|3066.18|3066.18|0.0|2025|3
"ORD-015054"|"2026-02-04"|"CUST-04049"|"Fatima Noor"|"Female"|54|"Mesaieed"|"Home"|"Table"|2|1390.07|0.1|"Cash"|"Store"|"SP-070"|"Completed"|2502.13|2502.13|0.0|2026|2
"ORD-015055"|"2025-11-05"|"CUST-01329"|"Khalid Salem"|"Female"|46|"Doha"|"Food & Beverage"|"Sandwich"|3|1214.52|0.15|"Mobile Payment"|"Store"|"SP-020"|"Completed"|3097.03|3097.03|0.0|2025|11
"ORD-015056"|"2025-01-04"|"CUST-06849"|"Sara Ahmed"|"Female"|59|"Al Khor"|"Home"|"Bedsheet"|6|1483.91|0.1|"Card"|"Online"|"SP-078"|"Completed"|8013.11|8013.11|0.0|2025|1
"ORD-015057"|"2025-06-22"|"CUST-07739"|"Mohammed Hassan"|"Male"|26|"Umm Salal"|"Home"|"Chair"|5|1490.25|0.0|"Bank Transfer"|"Online"|"SP-086"|"Completed"|7451.25|7451.25|0.0|2025|6
"ORD-015058"|"2026-06-28"|"CUST-01158"|"Khalid Salem"|"Female"|54|"Lusail"|"Food & Beverage"|"Sandwich"|9|1283.28|0.1|"Card"|"Store"|"SP-065"|"Completed"|10394.57|10394.57|0.0|2026|6
"ORD-015059"|"2025-08-14"|"CUST-02620"|"Fatima Noor"|"Male"|38|"Al Khor"|"Food & Beverage"|"Juice"|7|446.54|0.1|"Card"|"Online"|"SP-069"|"Pending"|2813.2|2813.2|0.0|2025|8
"ORD-015060"|"2025-12-05"|"CUST-01336"|"Yousef Ibrahim"|"Female"|52|"Doha"|"Electronics"|"Tablet"|10|538.35|0.25|"Card"|"Store"|"SP-037"|"Completed"|4037.62|4037.63|-0.01|2025|12
"ORD-015061"|"2025-07-25"|"CUST-00194"|"Mohammed Hassan"|"Female"|38|"Doha"|"Fashion"|"Jacket"|6|167.76|0.2|"Bank Transfer"|"Phone"|"SP-095"|"Cancelled"|805.25|805.25|0.0|2025|7
"ORD-015062"|"2025-04-12"|"CUST-03967"|"Mohammed Hassan"|"Male"|63|"Doha"|"Fashion"|"Dress"|1|570.41|0.15|"Card"|"Phone"|"SP-068"|"Pending"|484.85|484.85|0.0|2025|4
"ORD-015063"|"2025-02-27"|"CUST-05396"|"Omar Khalid"|"Male"|61|"Al Khor"|"Electronics"|"Headphones"|5|900.37|0.2|"Cash"|"Online"|"SP-032"|"Completed"|3601.48|3601.48|0.0|2025|2
"ORD-015064"|"2025-05-30"|"CUST-06462"|"Noura Hassan"|"Female"|39|"Al Rayyan"|"Food & Beverage"|"Tea"|5|136.6|0.05|"Card"|"Store"|"SP-024"|"Completed"|648.85|648.85|0.0|2025|5
"ORD-015065"|"2025-09-09"|"CUST-07704"|"Yousef Ibrahim"|"Female"|19|"Umm Salal"|"Food & Beverage"|"Pizza"|8|325.36|0.0|"Card"|"Store"|"SP-024"|"Pending"|2602.88|2602.88|0.0|2025|9
"ORD-015066"|"2026-04-24"|"CUST-06102"|"Mariam Ali"|"Female"|63|"Al Rayyan"|"Fashion"|"Jacket"|2|1069.58|0.1|"Cash"|"Store"|"SP-055"|"Pending"|1925.24|1925.24|0.0|2026|4
"ORD-015067"|"2026-03-04"|"CUST-05306"|"Aisha Mohamed"|"Male"|21|"Lusail"|"Electronics"|"Keyboard"|1|306.33|0.1|"Mobile Payment"|"Online"|"SP-037"|"Completed"|275.7|275.7|0.0|2026|3
"ORD-015068"|"2026-06-26"|"CUST-02097"|"Noura Hassan"|"Female"|30|"Al Rayyan"|"Electronics"|"Tablet"|4|35.75|0.0|"Mobile Payment"|"Online"|"SP-057"|"Completed"|143.0|143.0|0.0|2026|6
"ORD-015069"|"2026-06-08"|"CUST-03851"|"Fatima Noor"|"Female"|52|"Doha"|"Fashion"|"Shoes"|3|275.99|0.1|"Card"|"Store"|"SP-028"|"Cancelled"|745.17|745.17|0.0|2026|6
"ORD-015070"|"2026-05-06"|"CUST-01414"|"Omar Khalid"|"Female"|24|"Mesaieed"|"Electronics"|"Keyboard"|6|111.38|0.25|"Card"|"Store"|"SP-048"|"Completed"|501.21|501.21|0.0|2026|5
"ORD-015071"|"2026-06-10"|"CUST-05051"|"Sara Ahmed"|"Male"|51|"Al Rayyan"|"Electronics"|"Keyboard"|6|1470.49|0.0|"Card"|"Store"|"SP-023"|"Pending"|8822.94|8822.94|0.0|2026|6
